"mechanism_id","source_clause_id","mechanism_family","jurisdiction_scope","predicate_count","predicate_ids","crosswalk_id","orynth_repository","orynth_component","file_path","preexisting_status","correspondence_grade","canonical_proof_binding_count","integration_status"
"US-CM-000283","US-AM-ATOM-000065","F1","UNITED-STATES/SENATE/POPULAR-ELECTION","1","US-CP-000561","US-CW-000283","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000284","US-AM-ATOM-000066","F3","UNITED-STATES/SENATE/TERM","1","US-CP-000562","US-CW-000284","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000285","US-AM-ATOM-000067","F2","UNITED-STATES/SENATE/MEMBER-VOTE","1","US-CP-000563","US-CW-000285","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000286","US-AM-ATOM-000068","F3","UNITED-STATES/SENATE/ELECTOR-QUALIFICATIONS","2","US-CP-000564|US-CP-000565","US-CW-000286","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000287","US-AM-ATOM-000069","F1","UNITED-STATES/SENATE/VACANCIES/ELECTION-WRITS","3","US-CP-000566|US-CP-000567|US-CP-000568","US-CW-000287","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000288","US-AM-ATOM-000070","F3","UNITED-STATES/SENATE/VACANCIES/TEMPORARY-APPOINTMENTS","4","US-CP-000569|US-CP-000570|US-CP-000571|US-CP-000572","US-CW-000288","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000289","US-AM-ATOM-000071","F7","UNITED-STATES/SENATE/AMENDMENT-17/TRANSITION","2","US-CP-000573|US-CP-000574","US-CW-000289","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000290","US-AM-ATOM-000072|US-AM-ATOM-000073|US-AM-ATOM-000074|US-AM-ATOM-000075|US-AM-ATOM-000076","F5","UNITED-STATES/INTOXICATING-LIQUOR/PROHIBITED-OPERATIONS","4","US-CP-000575|US-CP-000576|US-CP-000577|US-CP-000578","US-CW-000290","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000291","US-AM-ATOM-000077","F3","UNITED-STATES/FEDERAL-STATE/AMENDMENT-18/ENFORCEMENT","3","US-CP-000579|US-CP-000580|US-CP-000581","US-CW-000291","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000292","US-AM-ATOM-000078","F7","UNITED-STATES/CONSTITUTION/AMENDMENT-18/RATIFICATION-TIME-LIMIT","4","US-CP-000582|US-CP-000583|US-CP-000584|US-CP-000585","US-CW-000292","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000293","US-AM-ATOM-000079","F5","UNITED-STATES/VOTING/SEX","3","US-CP-000586|US-CP-000587|US-CP-000588","US-CW-000293","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000294","US-AM-ATOM-000080","F3","UNITED-STATES/CONGRESS/AMENDMENT-19/ENFORCEMENT","2","US-CP-000589|US-CP-000590","US-CW-000294","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000295","US-AM-ATOM-000081","F7","UNITED-STATES/PRESIDENCY/TERM-END","2","US-CP-000591|US-CP-000592","US-CW-000295","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000296","US-AM-ATOM-000082","F7","UNITED-STATES/CONGRESS/TERM-END","3","US-CP-000593|US-CP-000594|US-CP-000595","US-CW-000296","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000297","US-AM-ATOM-000083","F7","UNITED-STATES/FEDERAL-OFFICE/SUCCESSOR-TERM-BEGIN","1","US-CP-000596","US-CW-000297","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000298","US-AM-ATOM-000084","F3","UNITED-STATES/CONGRESS/ANNUAL-ASSEMBLY","2","US-CP-000597|US-CP-000598","US-CW-000298","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000299","US-AM-ATOM-000085","F3","UNITED-STATES/CONGRESS/ASSEMBLY-DATE","3","US-CP-000599|US-CP-000600|US-CP-000601","US-CW-000299","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000300","US-AM-ATOM-000086","F1","UNITED-STATES/PRESIDENCY/SUCCESSION/PRESIDENT-ELECT-DEATH","3","US-CP-000602|US-CP-000603|US-CP-000604","US-CW-000300","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000301","US-AM-ATOM-000087","F1","UNITED-STATES/PRESIDENCY/SUCCESSION/PRESIDENT-ELECT-NOT-QUALIFIED","3","US-CP-000605|US-CP-000606|US-CP-000607","US-CW-000301","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000302","US-AM-ATOM-000088","F3","UNITED-STATES/CONGRESS/PRESIDENTIAL-SUCCESSION/NEITHER-QUALIFIED","4","US-CP-000608|US-CP-000609|US-CP-000610|US-CP-000611","US-CW-000302","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000303","US-AM-ATOM-000089","F1","UNITED-STATES/PRESIDENCY/SUCCESSION/ACTING-PRESIDENT-DURATION","2","US-CP-000612|US-CP-000613","US-CW-000303","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000304","US-AM-ATOM-000090","F3","UNITED-STATES/CONGRESS/CONTINGENT-PRESIDENT/DEATH-PROVISION","3","US-CP-000614|US-CP-000615|US-CP-000616","US-CW-000304","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000305","US-AM-ATOM-000091","F3","UNITED-STATES/CONGRESS/CONTINGENT-VICE-PRESIDENT/DEATH-PROVISION","3","US-CP-000617|US-CP-000618|US-CP-000619","US-CW-000305","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL-PROCESS CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000306","US-AM-ATOM-000092","F7","UNITED-STATES/AMENDMENT-20/EFFECTIVE-DATE","2","US-CP-000620|US-CP-000621","US-CW-000306","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000307","US-AM-ATOM-000093","F7","UNITED-STATES/CONSTITUTION/AMENDMENT-20/RATIFICATION-TIME-LIMIT","4","US-CP-000622|US-CP-000623|US-CP-000624|US-CP-000625","US-CW-000307","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000308","US-AM-ATOM-000094","F7","UNITED-STATES/CONSTITUTION/AMENDMENT-18/REPEAL","1","US-CP-000626","US-CW-000308","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000309","US-AM-ATOM-000095","F5","UNITED-STATES/STATES/INTOXICATING-LIQUOR/STATE-LAW","4","US-CP-000627|US-CP-000628|US-CP-000629|US-CP-000630","US-CW-000309","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000310","US-AM-ATOM-000096","F7","UNITED-STATES/CONSTITUTION/AMENDMENT-21/RATIFICATION-TIME-LIMIT","4","US-CP-000631|US-CP-000632|US-CP-000633|US-CP-000634","US-CW-000310","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000311","US-AM-ATOM-000097","F5","UNITED-STATES/PRESIDENCY/ELECTION/TERM-LIMIT","2","US-CP-000635|US-CP-000636","US-CW-000311","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000312","US-AM-ATOM-000098","F5","UNITED-STATES/PRESIDENCY/ELECTION/PARTIAL-TERM-LIMIT","3","US-CP-000637|US-CP-000638|US-CP-000639","US-CW-000312","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000313","US-AM-ATOM-000099","F7","UNITED-STATES/PRESIDENCY/TERM-LIMIT/PROPOSAL-TRANSITION","2","US-CP-000640|US-CP-000641","US-CW-000313","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000314","US-AM-ATOM-000100","F7","UNITED-STATES/PRESIDENCY/TERM-LIMIT/OPERATIVE-TERM-TRANSITION","2","US-CP-000642|US-CP-000643","US-CW-000314","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000315","US-AM-ATOM-000101","F7","UNITED-STATES/CONSTITUTION/AMENDMENT-22/RATIFICATION-TIME-LIMIT","4","US-CP-000644|US-CP-000645|US-CP-000646|US-CP-000647","US-CW-000315","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED TEMPORAL EFFECT CONTROL","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000316","US-AM-ATOM-000102","F1","UNITED-STATES/DISTRICT-OF-COLUMBIA/PRESIDENTIAL-ELECTORS/APPOINTMENT","5","US-CP-000648|US-CP-000649|US-CP-000650|US-CP-000651|US-CP-000652","US-CW-000316","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000317","US-AM-ATOM-000103","F6","UNITED-STATES/DISTRICT-OF-COLUMBIA/PRESIDENTIAL-ELECTORS/STATUS","3","US-CP-000653|US-CP-000654|US-CP-000655","US-CW-000317","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000318","US-AM-ATOM-000104","F3","UNITED-STATES/DISTRICT-OF-COLUMBIA/PRESIDENTIAL-ELECTORS/DUTIES","3","US-CP-000656|US-CP-000657|US-CP-000658","US-CW-000318","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000319","US-AM-ATOM-000105","F3","UNITED-STATES/CONGRESS/AMENDMENT-23/ENFORCEMENT","2","US-CP-000659|US-CP-000660","US-CW-000319","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000320","US-AM-ATOM-000106","F5","UNITED-STATES/VOTING/POLL-TAX","4","US-CP-000661|US-CP-000662|US-CP-000663|US-CP-000664","US-CW-000320","ORYNTH-systems/orynth-constitutional-state-integrity","SOURCE-ANCHORED CONSTITUTIONAL PROHIBITION / LIMITATION","02-constitutional-object-model/registry/PROHIBITION.yaml;02-constitutional-object-model/registry/LIMITATION.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000321","US-AM-ATOM-000107","F3","UNITED-STATES/CONGRESS/AMENDMENT-24/ENFORCEMENT","2","US-CP-000665|US-CP-000666","US-CW-000321","ORYNTH-systems/orynth-constitutional-state-integrity","ARTICLE-I-SECTION-8 ENUMERATED-POWER CONCEPT","01-constitutional-source-map/source-integrity/anchors/CONSTITUTIONAL_SOURCE_ANCHORS.json","YES","C1","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000322","US-AM-ATOM-000108","F1","UNITED-STATES/PRESIDENCY/SUCCESSION/REMOVAL-DEATH-RESIGNATION","2","US-CP-000667|US-CP-000668","US-CW-000322","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000323","US-AM-ATOM-000109","F1","UNITED-STATES/VICE-PRESIDENCY/VACANCY/NOMINATION","2","US-CP-000669|US-CP-000670","US-CW-000323","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000324","US-AM-ATOM-000110","F4","UNITED-STATES/VICE-PRESIDENCY/VACANCY/CONFIRMATION","3","US-CP-000671|US-CP-000672|US-CP-000673","US-CW-000324","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000325","US-AM-ATOM-000111","F1","UNITED-STATES/PRESIDENCY/INABILITY/SELF-DECLARATION","5","US-CP-000674|US-CP-000675|US-CP-000676|US-CP-000677|US-CP-000678","US-CW-000325","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000326","US-AM-ATOM-000112","F4","UNITED-STATES/PRESIDENCY/INABILITY/VICE-PRESIDENT-CABINET-DECLARATION","5","US-CP-000679|US-CP-000680|US-CP-000681|US-CP-000682|US-CP-000683","US-CW-000326","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000327","US-AM-ATOM-000113","F1","UNITED-STATES/PRESIDENCY/INABILITY/RESUMPTION-COUNTERDECLARATION","3","US-CP-000684|US-CP-000685|US-CP-000686","US-CW-000327","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
"US-CM-000328","US-AM-ATOM-000113","F4","UNITED-STATES/PRESIDENCY/INABILITY/RESUMPTION-COUNTERDECLARATION","4","US-CP-000687|US-CP-000688|US-CP-000689|US-CP-000690","US-CW-000328","ORYNTH-systems/orynth-constitutional-state-integrity","ARCHITECTURAL AUTHORITY / ELECTION / TEMPORAL CONTROL","07-constitutional-state-integrity/elections/federal/FEDERAL_ELECTION_CONSTITUTIONAL_GRAPH.yaml;09-uaa-bridge/elections/actors/UAA_ELECTION_ACTOR_TAXONOMY.yaml;04-authority-lineage/AUTHORITY_LINEAGE_REGISTRY.yaml;07-constitutional-state-integrity/temporal/TEMPORAL_AUTHORITY.schema.json","YES","C2","0","INTEGRATED-CORRESPONDENCE-UNBOUND"
